Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2019,3,Transporti dhe magazinimi,Individual,FUSHË KOSOVË,11,35,35,0,32,3,0,2,1,10,0,9,0,9,1,2,1,0,0,302.4,308.39,238.6
2019,3,Aktivitetet e patundshmerise,SH.P.K.,VITI,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,170,,170
2019,3,Aktivitetet e tjera sherbyese,Individual,PARTESH,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,150,130,170
2019,3,Aktivitetet e tjera sherbyese,Shoqatë,PRISHTINË,1,14,0,14,12,2,0,0,0,2,0,6,0,3,2,1,0,0,0,77.86,75.83,90
2019,3,Akomodimi dhe sherbimi ushqimor,SH.P.K.,LIPJAN,22,175,175,0,141,21,13,46,3,57,6,30,9,5,3,3,0,0,0,377.31,343.03,450.02
2019,3,Akomodimi dhe sherbimi ushqimor,Individual,SUHAREKË,42,115,109,6,92,23,0,19,1,45,7,15,4,10,7,3,4,0,0,222.22,221.99,223.25
2019,3,Akomodimi dhe sherbimi ushqimor,Individual,MITROVICË,69,255,254,1,196,58,1,43,10,84,12,45,20,22,14,2,2,0,0,190.69,191.32,188.39
2019,3,"Artet, Argetimi dhe rekreacioni",SH.P.K.,PEJË,5,33,29,4,24,9,0,0,1,9,3,8,3,4,2,3,0,0,0,294.55,298.75,283.33
2019,3,Bujqesia;Pylltaria dhe Peshkimi,Individual,PRISHTINË,31,81,77,4,37,44,0,10,11,13,10,4,12,6,6,4,5,0,0,194.7,214.41,178.72
2019,3,Bujqesia;Pylltaria dhe Peshkimi,Shoqëri akcionare,PRISHTINË,1,181,180,1,163,17,1,0,0,28,4,35,5,58,4,42,4,0,0,409.3,406.99,432.67
2019,3,Aktivitetet financiare dhe te sigurimit,Shoqëri akcionare,GJILAN,1,112,112,0,98,14,0,0,0,12,6,20,4,37,3,29,1,0,0,,,
2019,3,Aktivitetet financiare dhe te sigurimit,SH.P.K.,RAHOVEC,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,170,
2019,3,Aktivitetet financiare dhe te sigurimit,Organizata Buxhetore,PRISHTINË,4,286,279,7,144,141,1,5,7,43,57,50,36,23,16,17,23,6,2,1167.03,1231.02,1106.4
2019,3,Sherbimet administrative dhe mbeshtetese,Individual,PRIZREN,24,68,68,0,40,28,0,3,2,13,1,15,11,4,11,5,3,0,0,238.9,253.88,217.5
2019,3,Sherbimet administrative dhe mbeshtetese,SH.P.K.,PRISHTINË,205,4030,"3,963",67,2170,1810,50,465,339,684,397,440,430,384,462,195,182,2,0,428.41,481.28,355.76
2019,3,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,FERIZAJ,1,5,5,0,3,2,0,1,1,2,1,0,0,0,0,0,0,0,0,442.56,442.56,442.56
2019,3,"Aktivitetet profesionale, shkencore dhe teknike",Individual,RAHOVEC,19,54,54,0,44,9,1,19,0,14,3,8,2,1,2,2,2,0,0,209.97,201.19,242.88
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,LIPJAN,5,21,13,8,9,12,0,0,4,3,3,2,4,1,0,3,1,0,0,228.57,274.44,194.17
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PRIZREN,1,4,4,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,170,170,170
2019,3,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Shoqatë,PRISHTINË,1,154,140,14,113,41,0,2,3,33,18,37,8,25,7,16,5,0,0,679.26,695.65,634.08
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Kompani e huaj,FUSHË KOSOVË,2,5,5,0,2,3,0,0,1,2,2,0,0,0,0,0,0,0,0,291,264,309
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,MITROVICË VERIORE,6,11,11,0,4,7,0,0,1,2,2,2,3,0,1,0,0,0,0,192.73,217.5,178.57
2019,4,Ndertimtaria,SH.P.K.,OBILIQ,7,48,37,11,37,8,3,3,1,10,3,10,0,6,4,6,0,2,0,258.69,253.84,266.54
2019,4,Ndertimtaria,Individual,ZVEÇAN,3,7,7,0,7,0,0,1,0,0,0,2,0,3,0,1,0,0,0,195.71,195.71,
2019,4,Ndertimtaria,SH.P.K.,KAÇANIK,17,188,185,3,176,12,0,28,3,53,4,43,1,37,4,14,0,1,0,259.08,261.51,223.47
2019,4,Ndertimtaria,SH.P.K.,NOVOBËRDË,1,9,9,0,9,0,0,4,0,4,0,1,0,0,0,0,0,0,0,178.33,178.33,
2019,4,Ndertimtaria,SH.P.K.,FUSHË KOSOVË,45,850,836,14,773,68,9,130,10,249,27,193,20,136,6,62,5,3,0,472.67,470,511.17
2019,4,Mungon aktiviteti, Bashkësi Fetare,VUSHTRRI,1,54,50,4,50,3,1,3,0,15,1,19,0,11,2,1,0,1,0,402.22,421.9,141.67
2019,4,Industria nxjerrese,SH.P.K.,GJILAN,4,16,10,6,14,1,1,0,0,4,0,4,1,2,0,2,0,2,0,239.91,253.69,116.96
2019,4,Industria perpunuese,Ndërmarrje shoq.,GJILAN,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314.29,314.29,
2019,4,Industria perpunuese,Shoqëri akcionare,GJILAN,2,50,49,1,43,7,0,1,0,6,0,8,4,15,3,13,0,0,0,443.62,423.56,566.88
2019,4,Industria perpunuese,SH.P.K.,GJAKOVË,65,1141,"1,123",18,814,314,13,148,51,203,84,180,77,160,76,115,26,8,0,343.27,362.11,284.41
2019,4,Industria perpunuese,Kompani e huaj,PODUJEVË,1,19,19,0,18,1,0,3,0,8,0,5,1,2,0,0,0,0,0,557.19,570.62,315.56
2019,4,Industria perpunuese,Individual,SUHAREKË,70,216,211,5,166,50,0,31,11,56,15,49,15,20,7,10,2,0,0,247.6,259.59,208.04
2019,1,Arsimi,SH.P.K.,KAMENICË,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,325,500,150
2019,1,Ndertimtaria,Individual,KAMENICË,13,37,36,1,32,5,0,7,0,5,0,12,2,8,3,0,0,0,0,202.94,205.69,187
2019,1,Ndertimtaria,Individual,LEPOSAVIQ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
2019,1,Mungon aktiviteti,OJQ,FERIZAJ,6,193,184,9,62,130,1,3,5,14,42,25,52,12,26,8,5,0,0,371.44,469.25,326.18
2019,1,Mungon aktiviteti,Ndërmarrje shoq.,PRISHTINË,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,314.29,314.29,
2019,1,Informimi dhe komunikimi,Individual,KAÇANIK,3,4,4,0,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,190,170,210
2019,1,Informimi dhe komunikimi,SH.P.K.,PRIZREN,12,165,162,3,129,35,1,52,19,56,10,11,4,8,2,2,0,0,0,359.46,363.85,337.55
2019,1,Informimi dhe komunikimi,Individual,KAMENICË,2,4,4,0,2,2,0,0,0,1,2,0,0,1,0,0,0,0,0,170,170,170
2019,1,Informimi dhe komunikimi,Ortakëria e përgj.,MALISHEVË,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,170,170,170
2019,1,Transporti dhe magazinimi,Individual,KAÇANIK,10,31,30,1,29,2,0,4,0,9,0,11,1,1,0,4,1,0,0,219.35,214.83,285
2019,1,Transporti dhe magazinimi,SH.P.K.,MITROVICË,9,50,48,2,47,3,0,9,0,16,1,9,2,9,0,4,0,0,0,301.21,302.5,281.04
2019,1,Aktivitetet e tjera sherbyese,Individual,VITI,11,15,15,0,7,8,0,2,0,3,4,1,3,1,0,0,1,0,0,174,177.14,171.25
2019,1,Aktivitetet e tjera sherbyese,OJQ,SHTIME,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,100,
2019,1,Aktivitetet e tjera sherbyese,OJQ,KAMENICË,2,8,3,5,8,0,0,0,0,4,0,1,0,2,0,1,0,0,0,149.49,149.49,
2019,1,Aktivitetet e tjera sherbyese,Individual,SKENDERAJ,6,8,8,0,3,5,0,1,2,2,2,0,1,0,0,0,0,0,0,176.25,156.67,188
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,GLLOGOC,26,73,72,1,55,18,0,15,2,25,7,10,3,5,6,0,0,0,0,193.85,195.75,188.03
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PRISHTINË,348,3097,"2,988",109,2275,780,42,715,262,985,198,372,169,155,131,47,20,1,0,365.31,360.63,350.72
2019,1,"Artet, Argetimi dhe rekreacioni",OJQ,FERIZAJ,1,3,0,3,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,194.93,116.96,233.92
2019,1,"Artet, Argetimi dhe rekreacioni",SH.P.K.,KAMENICË,2,5,5,0,5,0,0,1,0,2,0,1,0,0,0,1,0,0,0,277.16,277.16,
2019,1,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,KAMENICË,21,64,60,4,37,27,0,6,4,11,9,4,4,7,6,7,2,2,2,196,202.45,187.41
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,PEJË,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,250,,250
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KAÇANIK,5,8,8,0,7,1,0,2,0,4,0,1,0,0,0,0,1,0,0,200.12,204.42,170
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",Individual,PODUJEVË,11,24,24,0,14,10,0,2,1,7,4,2,4,2,1,1,0,0,0,197.08,208.57,181
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",Kompani e huaj,FUSHË KOSOVË,2,8,8,0,7,0,1,0,0,2,0,5,0,0,0,0,0,0,0,4891.58,2199.89,
2019,1,Aktivitetet e trupave dhe organizatave nderkombetare, Ambasada,PRISHTINË,13,587,587,0,388,197,2,2,2,32,49,166,74,142,52,42,20,4,0,1474.87,1456.49,1513.29
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PEJË,5,13,11,2,5,8,0,0,2,1,4,2,1,1,0,1,1,0,0,280.42,315.14,258.71
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,FERIZAJ,67,143,126,17,29,113,1,2,21,10,34,6,24,6,20,5,13,0,1,216.43,276.64,200.99
2019,1,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,SUHAREKË,1,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,425,425,
2019,1,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,KLINË,26,166,163,3,97,69,0,23,29,33,22,19,15,18,3,4,0,0,0,298.68,316.18,274.09
2019,2,Arsimi,SH.P.K.,VITI,3,12,10,2,4,8,0,1,1,0,6,0,0,2,1,1,0,0,0,191.67,147.5,213.75
2019,2,Arsimi,Ndërmarrje shoq.,PRISHTINË,1,4,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,0,1,247.5,100,296.67
2019,2,Ndertimtaria,Individual,VITI,18,47,44,3,40,7,0,4,1,22,3,7,1,7,2,0,0,0,0,182.61,176.67,215.71
2019,2,Ndertimtaria,Ortakëria e përgj.,VITI,1,9,7,2,8,1,0,0,0,1,0,0,0,5,1,2,0,0,0,207.78,202.5,250
2019,2,Ndertimtaria,Individual,PRIZREN,69,409,400,9,359,50,0,71,3,104,17,89,12,59,13,36,5,0,0,272.2,272.04,273.31
2019,2,Ndertimtaria,Individual,SKENDERAJ,17,126,121,5,111,14,1,24,2,43,3,31,3,8,3,5,3,0,0,270.87,275.09,242.53
2019,2,Person Fizik,Person fizik,MAMUSHË,3,12,12,0,11,1,0,1,0,5,0,5,0,0,1,0,0,0,0,222.5,227.27,170
2019,2,Mungon aktiviteti,Individual,PRIZREN,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,
2019,2,Mungon aktiviteti, Bashkësi Fetare,VUSHTRRI,1,55,51,4,51,3,1,2,0,15,1,21,0,11,2,1,0,1,0,425,444.12,175
2019,2,Mungon aktiviteti,Ndërmarrje nën menaxhim të AKP-së,HANI I ELEZIT,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,314.29,,314.29
2019,2,Industria nxjerrese,Individual,PRIZREN,1,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,170,170,
2019,2,Industria perpunuese,SH.P.K.,VITI,36,345,335,10,300,44,1,44,9,92,11,59,13,69,10,35,1,1,0,291.39,301.81,222.38
2019,2,Industria perpunuese,SH.P.K.,LIPJAN,36,361,348,13,298,51,12,40,8,84,18,78,13,68,9,27,3,1,0,373.83,360.38,318.78
2019,2,Industria perpunuese,Individual,PRIZREN,273,861,842,19,590,269,2,105,40,194,63,156,92,90,58,41,14,4,2,225.36,230.3,214.49
2019,2,Industria perpunuese,Ndërmarrje shoq.,MITROVICË,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,314.29,314.29,
2019,2,Informimi dhe komunikimi,SH.P.K.,VITI,1,19,18,1,16,3,0,4,0,11,2,1,1,0,0,0,0,0,0,324.21,303.75,433.33
2019,2,Informimi dhe komunikimi,Individual,GLLOGOC,4,6,6,0,6,0,0,1,0,3,0,1,0,0,0,1,0,0,0,258.33,258.33,
2019,2,Informimi dhe komunikimi,Individual,PODUJEVË,4,10,9,1,6,4,0,2,0,1,1,2,1,0,2,1,0,0,0,175.56,165,196.67
2019,2,Transporti dhe magazinimi,SH.P.K.,OBILIQ,1,11,11,0,11,0,0,0,0,0,0,6,0,4,0,1,0,0,0,200,200,
2019,2,Aktivitetet e patundshmerise,SH.P.K.,PRIZREN,3,25,22,3,21,3,1,6,0,4,1,3,0,1,2,5,0,2,0,366.25,369.15,401.4
2019,2,Aktivitetet e tjera sherbyese, Bashkësi Fetare,HANI I ELEZIT,1,11,10,1,10,1,0,2,0,2,0,4,0,2,1,0,0,0,0,365.09,373.2,284
2019,2,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAÇANIK,7,20,19,1,17,3,0,2,0,10,1,4,2,1,0,0,0,0,0,189,180,240
2019,2,Akomodimi dhe sherbimi ushqimor,Individual,MAMUSHË,2,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,210,210,
2019,2,Akomodimi dhe sherbimi ushqimor,Individual,PRIZREN,206,649,647,2,516,126,7,124,13,189,25,116,38,65,37,22,13,0,0,209.6,206.35,223.12
2019,2,"Artet, Argetimi dhe rekreacioni",Individual,PRISHTINË,28,56,44,12,34,13,9,7,3,5,6,9,1,9,1,4,2,0,0,274.24,221.75,326.05
2019,2,Bujqesia;Pylltaria dhe Peshkimi,Individual,GJILAN,12,27,26,1,16,11,0,2,3,5,0,1,1,3,4,5,3,0,0,200.77,219.33,175.45
2019,2,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,SUHAREKË,10,31,28,3,22,8,1,2,2,5,2,7,1,5,3,3,0,0,0,261.3,259.96,235
2019,2,Aktivitetet financiare dhe te sigurimit,Ortakëria e përgj.,PRISHTINË,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,171.92,,171.92
2019,2,Sherbimet administrative dhe mbeshtetese,SH.P.K.,PRISHTINË,205,4041,"3,969",72,2190,1803,48,469,334,693,386,445,427,385,468,194,188,4,0,407.6,446.9,352.32
2019,2,"Aktivitetet profesionale, shkencore dhe teknike",Individual,MALISHEVË,8,17,16,1,12,5,0,0,1,5,2,4,1,1,1,2,0,0,0,290.11,265.83,348.38
2019,2,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,OBILIQ,3,7,6,1,5,2,0,1,0,1,1,1,1,0,0,1,0,1,0,251.65,250.32,255
2019,2,Aktivitetet e shendetit te njeriut dhe te punes sociale,OJQ,KAÇANIK,1,4,4,0,1,3,0,0,0,0,1,0,2,1,0,0,0,0,0,,,
2019,2,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,SUHAREKË,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,150,,150
2019,2,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Shoqëri akcionare,FUSHË KOSOVË,1,4,3,1,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,311.31,228.8,558.83
2019,2,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PEJË,2,10,10,0,5,5,0,1,0,2,5,0,0,0,0,2,0,0,0,675.38,853.44,497.31
2019,3,Arsimi,SH.P.K.,KAÇANIK,1,7,4,3,5,2,0,0,1,2,1,2,0,1,0,0,0,0,0,117.14,98,165
2019,3,Arsimi,Individual,SKENDERAJ,5,8,7,1,4,4,0,0,1,3,0,0,1,0,2,1,0,0,0,167.41,112.12,222.71
2019,3,Ndertimtaria,Ndërmarrje shoq.,PRISHTINË,1,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,361.9,361.9,361.9
2019,3,Industria nxjerrese,SH.P.K.,PEJË,9,44,44,0,37,7,0,5,0,10,1,7,2,6,2,9,2,0,0,301.17,289.31,363.86
2019,3,Industria perpunuese,Shoqëri akcionare,PEJË,1,271,266,5,244,27,0,27,4,40,6,51,7,52,3,71,7,3,0,597.35,596.62,603.94
2019,3,Industria perpunuese,Kooperativa,PRIZREN,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,
2019,3,Industria perpunuese,Individual,MITROVICË VERIORE,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,185,170,200
2019,3,Informimi dhe komunikimi,SH.P.K.,PEJË,16,187,184,3,125,59,3,25,22,67,29,25,7,4,0,3,1,1,0,620.48,646.5,577.4
2019,3,Informimi dhe komunikimi,SH.P.K.,GJAKOVË,13,93,91,2,60,31,2,7,8,24,13,15,5,8,5,6,0,0,0,364.22,392.52,311.96
2019,3,Informimi dhe komunikimi,Individual,PODUJEVË,4,10,9,1,6,4,0,2,0,1,1,2,1,0,2,1,0,0,0,175.56,165,196.67
2019,3,Informimi dhe komunikimi, Përfaqësues Fiskal,PRISHTINË,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,198.83,,198.83
2019,3,Transporti dhe magazinimi,Individual,FERIZAJ,29,94,94,0,83,11,0,19,2,30,1,15,3,11,5,8,0,0,0,244,247.19,220
2019,3,Transporti dhe magazinimi,SH.P.K.,GRAÇANICË,3,11,11,0,10,0,1,0,0,4,0,4,0,1,0,1,0,0,0,736.17,590.17,
2019,3,Transporti dhe magazinimi,Ortakëri e kufizuar,PRISHTINË,1,7,7,0,5,2,0,0,0,0,0,1,1,3,0,1,1,0,0,411.71,432.6,359.5
2019,3,Aktivitetet e patundshmerise,SH.P.K.,GJILAN,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,170,,170
2019,3,Aktivitetet e tjera sherbyese,Individual,KAÇANIK,9,12,12,0,6,6,0,2,2,1,4,1,0,2,0,0,0,0,0,193.64,170,213.33
2019,3,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,KAÇANIK,1,9,9,0,6,3,0,2,0,3,2,1,0,0,0,0,1,0,0,198.89,213.33,170
2019,3,Akomodimi dhe sherbimi ushqimor,SH.P.K.,NOVOBËRDË,4,29,25,4,25,4,0,6,0,6,1,6,1,6,2,1,0,0,0,186.1,182.88,206.25
2019,3,"Artet, Argetimi dhe rekreacioni",Individual,GJILAN,7,12,10,2,10,2,0,1,1,3,0,2,1,2,0,2,0,0,0,164.17,160,185
2019,3,"Artet, Argetimi dhe rekreacioni",Organizata Buxhetore,GJILAN,1,17,17,0,11,6,0,1,0,2,2,0,1,3,2,5,1,0,0,326.35,310.45,355.5
2019,3,"Artet, Argetimi dhe rekreacioni",Individual,VUSHTRRI,2,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,170,170,170
2019,3,"Artet, Argetimi dhe rekreacioni",Individual,PRISHTINË,28,56,45,11,34,13,9,7,3,7,6,9,1,8,1,3,2,0,0,282.32,235.13,326.05
2019,3,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,FERIZAJ,13,38,36,2,24,14,0,3,4,6,2,6,3,6,3,3,2,0,0,340.73,388.69,255.88
2019,3,Bujqesia;Pylltaria dhe Peshkimi,Individual,KAÇANIK,4,8,8,0,8,0,0,1,0,1,0,4,0,2,0,0,0,0,0,177.14,177.14,
2019,3,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,SHTËRPCË,3,4,4,0,4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,247.5,247.5,
2019,3,Aktivitetet financiare dhe te sigurimit,OJQ,PEJË,2,216,212,4,156,60,0,11,6,81,42,40,5,18,4,6,2,0,1,820.06,860.39,715.89
2019,3,Aktivitetet financiare dhe te sigurimit,SH.P.K.,GJILAN,1,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,200,200,
2019,3,Aktivitetet financiare dhe te sigurimit,SH.P.K.,PRIZREN,1,5,5,0,2,3,0,0,0,1,1,1,2,0,0,0,0,0,0,350,450,283.33
2019,3,Aktivitetet financiare dhe te sigurimit,Individual,MALISHEVË,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,
2019,3,Sherbimet administrative dhe mbeshtetese,SH.P.K.,SKENDERAJ,4,9,9,0,7,2,0,2,1,2,0,2,1,1,0,0,0,0,0,189.44,190.71,185
2019,3,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,VITI,6,21,20,1,18,3,0,3,0,9,2,3,0,1,1,2,0,0,0,186.9,190.83,163.33
2019,3,"Aktivitetet profesionale, shkencore dhe teknike",Individual,SUHAREKË,30,86,74,12,55,31,0,11,4,29,15,7,5,6,5,2,2,0,0,252.23,265.58,228.54
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,DEÇAN,7,12,8,4,3,9,0,0,2,3,3,0,2,0,1,0,1,0,0,223.67,210,228.22
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,OJQ,GJAKOVË,2,9,9,0,3,6,0,1,0,0,1,1,3,1,1,0,1,0,0,338.1,288.89,362.7
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJAKOVË,13,108,67,41,39,69,0,3,10,7,20,8,18,9,19,10,1,2,1,214.34,291.27,171.86
2019,3,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GRAÇANICË,5,14,13,1,1,13,0,0,3,1,3,0,4,0,2,0,1,0,0,380.16,300,386.33
2019,1,Arsimi,SH.P.K.,ISTOG,4,11,8,3,7,4,0,0,0,1,1,2,0,2,2,1,1,1,0,187.78,162,220
2019,1,Ndertimtaria,SH.P.K.,KLINË,14,106,106,0,94,12,0,10,3,40,3,31,3,10,3,3,0,0,0,306.92,307.4,303.18
2019,1,Ndertimtaria,Individual,GJILAN,34,75,70,5,63,12,0,11,1,21,7,15,1,10,0,5,3,1,0,234.4,233.29,240.16
2019,1,Industria nxjerrese,SH.P.K.,DEÇAN,2,4,3,1,3,1,0,0,0,0,0,2,0,1,1,0,0,0,0,282.5,266.67,330
2019,1,Industria nxjerrese,SH.P.K.,KAMENICË,5,11,11,0,11,0,0,0,0,2,0,4,0,4,0,1,0,0,0,253,253,
2019,1,Industria nxjerrese,SH.P.K.,ZUBIN POTOK,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328.15,328.15,
2019,1,Industria perpunuese,Kompani e huaj,PODUJEVË,1,17,17,0,17,0,0,1,0,8,0,6,0,2,0,0,0,0,0,508.82,508.82,
2019,1,Informimi dhe komunikimi,SH.P.K.,GJILAN,16,286,275,11,234,49,3,62,8,109,28,41,7,15,5,6,1,1,0,380.72,360.22,477.04
2019,1,Informimi dhe komunikimi,SH.P.K.,FUSHË KOSOVË,16,179,172,7,92,87,0,17,10,48,52,22,17,4,6,1,2,0,0,597.02,564.88,630.66
2019,1,Transporti dhe magazinimi,Shoqëri akcionare,GJAKOVË,3,57,53,4,44,13,0,1,0,6,0,4,3,9,5,23,5,1,0,359.53,340.05,425.45
2019,1,Aktivitetet e tjera sherbyese,Individual,PRIZREN,107,188,184,4,99,87,2,9,18,30,31,34,22,14,12,11,4,1,0,194.94,195.94,194.37
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,FERIZAJ,127,372,370,2,274,81,17,63,6,95,21,68,26,36,23,12,5,0,0,185.07,185.4,179.4
2019,1,"Artet, Argetimi dhe rekreacioni",Individual,OBILIQ,1,7,7,0,6,1,0,1,0,1,0,3,0,1,1,0,0,0,0,303.86,309.33,271
2019,1,Aktivitetet financiare dhe te sigurimit,Individual,SKENDERAJ,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170,170,
2019,1,Sherbimet administrative dhe mbeshtetese,SH.P.K.,MALISHEVË,2,3,3,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,300,300,
2019,1,Sherbimet administrative dhe mbeshtetese,Individual,FUSHË KOSOVË,2,7,6,1,4,3,0,0,0,3,2,0,1,0,0,1,0,0,0,497.55,609.73,347.99
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,OBILIQ,5,66,64,2,65,1,0,6,0,13,0,16,0,20,1,9,0,1,0,519.9,525.08,182.9
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",Individual,PRIZREN,71,247,242,5,158,88,1,24,17,58,35,37,14,27,14,11,8,1,0,267.47,286.77,233.16
2019,1,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,SUHAREKË,22,95,82,13,70,25,0,7,4,36,15,20,3,3,1,4,2,0,0,345.68,356.58,315.17
2019,1,Aktivitetet e trupave dhe organizatave nderkombetare,Organizata Buxhetore,PRISHTINË,1,4,4,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1791.65,1627.5,1955.8
2019,1,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Kompani e huaj,PRISHTINË,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1200,1200,
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,VITI,1,14,14,0,13,1,0,1,0,0,0,3,0,7,0,2,1,0,0,234.95,233.8,250
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PRISHTINË,42,2714,"2,688",26,2602,108,4,219,23,509,39,630,32,761,8,477,6,6,0,287.27,282.41,406.58
2019,1,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,GJILAN,258,1615,"1,560",55,1109,495,11,193,114,365,189,231,94,218,69,94,28,8,1,279.14,292.79,248.16
